system:index,S1_m01_ASC_VH,S1_m01_ASC_VV,S1_m01_ASC_VV_minus_VH,S1_m01_DESC_VH,S1_m01_DESC_VV,S1_m01_DESC_VV_minus_VH,S1_m02_ASC_VH,S1_m02_ASC_VV,S1_m02_ASC_VV_minus_VH,S1_m02_DESC_VH,S1_m02_DESC_VV,S1_m02_DESC_VV_minus_VH,S1_m03_ASC_VH,S1_m03_ASC_VV,S1_m03_ASC_VV_minus_VH,S1_m03_DESC_VH,S1_m03_DESC_VV,S1_m03_DESC_VV_minus_VH,S1_m04_ASC_VH,S1_m04_ASC_VV,S1_m04_ASC_VV_minus_VH,S1_m04_DESC_VH,S1_m04_DESC_VV,S1_m04_DESC_VV_minus_VH,S1_m05_ASC_VH,S1_m05_ASC_VV,S1_m05_ASC_VV_minus_VH,S1_m05_DESC_VH,S1_m05_DESC_VV,S1_m05_DESC_VV_minus_VH,S1_m06_ASC_VH,S1_m06_ASC_VV,S1_m06_ASC_VV_minus_VH,S1_m06_DESC_VH,S1_m06_DESC_VV,S1_m06_DESC_VV_minus_VH,S1_m07_ASC_VH,S1_m07_ASC_VV,S1_m07_ASC_VV_minus_VH,S1_m07_DESC_VH,S1_m07_DESC_VV,S1_m07_DESC_VV_minus_VH,S1_m08_ASC_VH,S1_m08_ASC_VV,S1_m08_ASC_VV_minus_VH,S1_m08_DESC_VH,S1_m08_DESC_VV,S1_m08_DESC_VV_minus_VH,S1_m09_ASC_VH,S1_m09_ASC_VV,S1_m09_ASC_VV_minus_VH,S1_m09_DESC_VH,S1_m09_DESC_VV,S1_m09_DESC_VV_minus_VH,S1_m10_ASC_VH,S1_m10_ASC_VV,S1_m10_ASC_VV_minus_VH,S1_m10_DESC_VH,S1_m10_DESC_VV,S1_m10_DESC_VV_minus_VH,S1_m11_ASC_VH,S1_m11_ASC_VV,S1_m11_ASC_VV_minus_VH,S1_m11_DESC_VH,S1_m11_DESC_VV,S1_m11_DESC_VV_minus_VH,S1_m12_ASC_VH,S1_m12_ASC_VV,S1_m12_ASC_VV_minus_VH,S1_m12_DESC_VH,S1_m12_DESC_VV,S1_m12_DESC_VV_minus_VH,area_m2,cls_bin,cls_det,is_moor,poly_id,.geo
00000000000000000106,-13.772947384363823,-8.039310767867896,5.880087883563013,-14.56501799938221,-9.649661450132205,4.704076614453383,-13.906553295708575,-9.488728250874633,4.483858494630649,-14.458793432228225,-9.934399365751519,4.713323062820262,-13.845405361550638,-8.738079051668942,4.953208184500056,-14.652675997611432,-9.767133226724757,4.590655032007271,-14.207652569474527,-8.85103251140201,5.463441484007535,-14.520138554828446,-9.689754562198063,4.626690526697849,-15.328554340374732,-8.92312696247787,5.843822311836313,-15.459969083792146,-9.541064999752882,5.549688801956211,-13.742724771414778,-8.89772566192124,4.749873199224531,-14.984457677872623,-9.36904418398034,5.917346263045821,-14.862727150629508,-8.648186106398983,5.72733392284051,-15.030990684940964,-8.686290429233347,6.615554169472171,-13.589998365873416,-8.354700185463711,5.543907271292172,-15.485859437650939,-8.880321172989552,6.538942432661351,-14.50674751752235,-9.06344002325463,4.84991760863157,-15.082912877047175,-9.479708974959177,5.531524637453007,-14.169261101914987,-7.540984102745809,6.520968176871103,-13.756079944829725,-9.212239175058837,4.541977300159184,-12.189578794589293,-7.570000497341246,4.329377503672329,-14.295674326666706,-9.359557602685587,5.1709297371873495,-13.326845087440908,-8.278368180431926,4.899757908161982,-14.619608392619204,-9.297390314684709,5.292675017369968,2570.0,Kein_Niedermoor,Hochmoor,0,P0263,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,-27.404495927326952,-19.808332433930488,6.169152489387532,-27.3267383888869,-19.767668259958818,7.656743463110191,-27.38627930931449,-18.841092033737176,9.141969092035954,-28.80685254862155,-19.22548494496809,8.56096577776982,-26.990324785468502,-19.713477354913028,7.919198137865372,-28.15648466255454,-22.903405684988915,5.850170413226213,-26.027492799996836,-19.25099241938986,6.9584750480477915,-28.702147985302112,-21.95648517374112,6.1437245182248486,-27.565173948889687,-18.194070260143494,8.79222126430506,-29.177383245671486,-22.320489359379216,7.431432475249991,-26.339915797094804,-18.946042315608945,7.352958879827153,-27.22903107296292,-21.167793918121458,6.732454978789933,-26.922825378471185,-19.748595149181977,7.907701810920422,-27.15132845994119,-20.84009944656149,6.173603327687051,-28.252137240253763,-19.73647798028716,8.219052287207397,-26.704828888234786,-20.41362846133339,6.957674969827497,-26.58002668439616,-18.287244425450826,8.340765333871664,-27.267822932089576,-20.95659560588615,6.207110741082136,-27.43067723650889,-20.027205536763834,8.648867752913354,-26.480901434575074,-19.292728940919993,7.833727414440183,-26.77572662042211,-18.887600071061975,6.2257973750995,-26.99377183643213,-21.008869272291605,7.1560757881575725,-27.812027340591857,-20.25487683601188,6.747752811690691,-27.436994328509314,-20.56941811146975,7.45680919681887,2548.1,Kein_Niedermoor,Hochmoor,0,P0264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,-14.384333093402763,-10.638159006045251,4.193718359812912,-14.216668971438974,-9.94103555851136,4.044346386022704,-15.140269776758569,-9.623081342717843,6.376363129218617,-16.39929667590616,-10.426757788157943,4.396859769880283,-15.150764701431285,-8.284859986274872,7.27005734555662,-16.676017859008663,-11.425631819848679,5.106861120740319,-14.511649627290291,-9.37695190072002,4.911855892082517,-15.976415884213907,-9.559455416989179,5.402450952301868,-14.44184231064587,-9.949885041351736,4.982162495179439,-15.134886733636213,-9.15389580348133,5.688188303721519,-15.531682932291426,-9.885317846550485,5.814936596606207,-15.160039211900493,-9.265856286242474,5.814903418769435,-16.012715251915346,-10.298140754028651,5.845064844060611,-15.1704004239774,-8.42365325101494,6.576776687459269,-15.10943786977279,-10.220433648191658,4.589738939674774,-14.986776173900285,-8.636109927325034,6.423690932724556,-15.089488732381673,-10.178954360836663,4.515700747707166,-14.908664670899652,-9.280319496780375,6.1960832900341565,-14.715299937364945,-9.155793129595153,5.545258607072453,-14.379985404546332,-9.24921500426303,5.780142346783135,-14.190809823663574,-9.686564767599235,4.511543416248487,-14.42216983706221,-9.253137783010402,5.288158377689141,-14.398001108024499,-9.35283906624058,5.291249268587585,-14.592554717008497,-9.78715996561547,4.339713919173789,2544.4,Kein_Niedermoor,Hochmoor,0,P0265,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,-17.056573068293766,-11.046387324783385,5.806157592313978,-19.235040801183608,-11.468179360052742,7.612377321305047,-17.874994870163338,-10.912817978769148,6.753339339149494,-20.8149795693733,-13.61544899584776,7.687835556364938,-18.763658027128116,-11.734186643352402,7.119517141371422,-20.63546386983145,-13.304144622400692,8.072881404668948,-19.142207122746665,-13.166403072254628,6.055331584045781,-21.172663681990354,-14.678558901012444,6.736324175909612,-19.165708683534117,-13.916119264971094,5.433299446088325,-20.341763120032503,-14.55796997937242,6.394725790082951,-19.695990806041255,-13.890950435307442,6.1124089984938035,-20.387467651459577,-14.637550725761791,5.936943671306509,-20.112555874073813,-13.69625507782444,6.609003456434069,-20.62931608345781,-14.302717166209346,5.882451035991306,-19.83696031092294,-12.658468780348159,6.610801775590078,-20.438429828810825,-13.327433831109044,6.361628577680024,-20.891520024079213,-13.055460501838034,7.552859269448989,-21.087464798850625,-14.491626458906495,6.505658300488719,-18.681276918181105,-11.88419040105916,6.885001752182191,-18.611243305127722,-12.91280586465258,5.578468813988356,-18.992385913745522,-12.990187177059621,6.289276518224116,-19.749948661937633,-14.51961960515796,5.632657995858573,-18.89021409170436,-13.283432125810933,6.14126350246927,-19.47622168273805,-14.271654415855366,5.628072742389323,2500.3,Kein_Niedermoor,Hochmoor,0,P0266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a,-14.120959844233807,-9.586615928725882,4.586412750216145,-14.792776364102465,-8.952903043806275,6.128071776617979,-14.368954593293543,-9.32938437855072,5.463494746704186,-15.129999298493482,-9.02200008025126,5.7144343556411625,-14.624497758725894,-9.383738162523851,5.0576986457585535,-15.339942885129949,-9.64230581352287,4.780382741925946,-14.239426510764792,-8.909512012696265,5.202795381824613,-15.231262021545534,-9.378625048185059,5.712276619075478,-15.803839526742323,-10.546001564175555,5.204472512287925,-15.249160058304414,-9.41933622680913,5.808405962900363,-15.058246228114093,-9.70243346446356,5.528667469859667,-15.012645680756641,-8.775335515975591,6.1491742989262,-16.09099078733613,-9.52610004820109,6.555246307432185,-14.541118754188378,-8.51841754533228,5.65767230964297,-15.60830573012761,-9.687371631512374,6.059262520002366,-14.564368386418762,-8.332792007845404,6.0397547850583155,-15.767986134298406,-9.285542891885335,5.957481610785005,-14.422649646131891,-8.858151947585075,5.49892441650049,-14.644645445482102,-9.531135794915762,4.914250933095693,-13.914278820787668,-8.398901875947605,5.263014041555328,-14.487319385644136,-8.66260005436655,5.891672542026253,-14.011104590710719,-8.388911379542613,5.3888617078480365,-14.163584240676453,-9.16777860301437,4.580593279429615,-13.4809784790771,-8.997140848170208,4.593758310239503,2522.2,Kein_Niedermoor,Hochmoor,0,P0267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,-19.902113518647155,-12.004447047589782,7.6448058437865285,-19.349819454661816,-12.813402121365954,6.715483492642686,-17.753128991713886,-11.145707229781282,6.987603751265658,-18.32736399921906,-10.946097260118815,7.1309524186060145,-17.760129905105018,-9.001844455848502,8.512341599543685,-20.19357463959556,-10.574374612533505,9.758095741683208,-18.77500725250656,-11.558117390068821,7.652359587332709,-19.75706646843623,-12.069403674726534,7.733218499656364,-18.85488514814234,-13.255547822529287,5.291295180260095,-18.52226286900428,-13.182862263309428,4.989434611339757,-16.871539083357362,-12.058798827380324,5.516069734975812,-17.94172867707904,-12.739345997589597,5.309172284564579,-18.444124729807527,-12.72407148028859,5.9832557058424145,-17.738579909540636,-12.084228188568515,5.282887473917569,-17.98515727934135,-12.183103980372781,5.276478981189885,-17.43116228507209,-12.613712466401225,5.495237430238889,-17.83969767831794,-13.08091567864831,4.8118489574867125,-16.991579302010514,-12.371947605488929,4.849266078750164,-18.145130649851883,-12.144042601265134,5.892876924288343,-17.317251057628983,-12.120295280987854,5.321589657634583,-16.80359130044117,-11.821394338146284,4.559365325571246,-17.934973600359402,-13.004128237941446,4.7600087840080025,-18.213606617475754,-13.056473890288839,5.590999121332013,-17.96741686308396,-12.605724676037035,5.50488812276198,2519.5,Kein_Niedermoor,Hochmoor,0,P0268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,-14.006634928297368,-9.903667060056566,3.8424684407845344,-16.520095672418968,-11.428299337763287,4.763110521846547,-16.757739679957933,-10.994007754002748,5.456476322742538,-17.4967690971705,-12.768062522613208,5.275080031042839,-16.563724238372966,-11.24891685502092,5.1187727983401885,-18.354185310774803,-12.365269439819976,5.792529979814812,-16.489162386699675,-10.711457507685584,5.579512765671849,-17.388602536562725,-12.545610934513203,4.58063966313606,-16.41616984910215,-11.748694079772983,5.111412630137956,-17.069518059957957,-11.487615077309151,5.574703631807209,-16.500018249509473,-11.153169634458095,5.1638785417198045,-16.72950508145384,-10.959650464395772,5.706051626986052,-16.591418369051926,-10.592386872934298,6.084956979611278,-15.916244435662495,-8.932683545138463,6.8823676344149245,-16.23869571444137,-10.732959458802402,5.102079457981481,-16.654338623829574,-10.091925391251419,6.401227161279316,-17.162773080511418,-10.961324268135872,5.58925916314039,-16.605554977286307,-10.324982318001034,5.873284953340393,-15.517584476319833,-9.544053595653018,5.687843168848087,-15.056124201242524,-9.708838107051072,5.524699821175227,-14.946738683488402,-10.000262682574554,4.97524911771129,-15.119075630307439,-9.902968955269372,5.612189893987704,-15.184812254327502,-9.72000905610163,5.624763505489629,-15.788260872042123,-9.8741127405123,6.167874862840376,2544.3,Kein_Niedermoor,Hochmoor,0,P0269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,-14.897234586356499,-9.588839733349971,5.516538165164151,-15.817363830100014,-10.654312579060926,5.2949759935391,-15.467033336082636,-10.400859535854295,5.532151334600997,-15.507321239712002,-10.141081992089466,5.623748683550568,-14.932415499141154,-10.433833161869757,5.090539105918977,-17.230179734381956,-10.681570784739518,6.239473628715913,-14.632440095762082,-9.709768370028224,4.706819064807489,-16.40549286849148,-11.447646748285235,4.865448644579392,-15.29383729187005,-9.690770413071354,5.501244680520834,-16.765961190460203,-10.255812977490205,6.011233242345643,-14.756671934551854,-8.864966246568224,5.770969643876354,-14.850406155770788,-9.608824070592306,4.572227145742321,-15.365906102719336,-8.861400626627923,6.092427336938303,-15.477461995625356,-9.502615230245505,5.665382171343076,-14.818357586069892,-10.02721134986728,5.181134555000871,-15.605518077488433,-10.315088648769851,5.4399137901049475,-15.33442332318181,-9.763874713428326,5.746618860592208,-15.568680890128153,-10.567552212729446,5.423414955177753,-14.157905976863015,-10.05646800272936,4.817028967905148,-14.593763763276069,-10.121462653303809,5.041842416737168,-14.691561351825587,-9.483783613839243,5.341818851255599,-15.047815613907852,-10.426704693361714,4.65874902449703,-14.730758740693947,-10.306915857406995,4.7113024107117605,-15.579703432466307,-9.85785072177668,5.528780623266607,2527.8,Kein_Niedermoor,Hochmoor,0,P0270,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,-21.535286392471523,-11.612671880904195,10.052209779302844,-22.74197048408037,-12.526757423450306,9.599777974042414,-23.101330141556353,-12.312309967975827,11.584629683216976,-25.041456259981175,-12.817234285601394,12.281839620374042,-24.700410968900766,-12.251174176333176,12.755162772673007,-26.156179901725057,-14.215325055905051,10.823333161592426,-24.55572143481133,-15.730152493958407,9.87322878334011,-24.036990071723185,-13.451121393977038,10.627441160820835,-22.74047086814683,-14.613768040103771,6.613687950939351,-25.20571860095893,-13.985657769150157,9.640847483830122,-14.899065869789561,-8.071043547897547,7.067362954791753,-14.739125286187438,-7.410627604535849,7.417054131414552,-14.39908013830655,-7.508844609462656,7.079470878736412,-13.979827323284045,-7.689153918438281,6.987504347098568,-14.89888505217936,-8.937366444157917,5.705807669934534,-15.201598998951965,-9.40041431096884,6.0619696267022345,-16.388964887643297,-9.570239988720978,6.865402681275541,-16.169548113835827,-9.512492026520892,6.513448036474141,-20.33145671093059,-10.226654836023066,9.128623679625935,-18.283927870642017,-9.203668150048696,9.01414588622036,-19.2505372034098,-11.166865294687002,8.665820260407308,-21.927640513530044,-11.428030052081448,9.778711441678265,-25.547101996952367,-14.855671297362244,9.966570863977026,-24.50040210801781,-15.20812114814711,9.770118426283245,2478.4,Kein_Niedermoor,Hochmoor,0,P0271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,-19.049113778246202,-9.969813007133785,9.031582553602142,-19.881726183825535,-9.209427277989427,10.52588887439552,-20.506361289739292,-11.346454809654613,9.706032556828667,-21.561710269015006,-10.304253585125231,10.307514970974205,-21.375882456459053,-11.770642838812833,10.062452968730978,-24.937451869038107,-14.703299869284074,10.557681530994184,-22.026037667945005,-12.460544935270107,9.36897630184404,-23.165458814899633,-13.42260021724138,9.21096654887307,-23.036539766242768,-12.667498109305741,10.475879406608636,-24.048721428040814,-13.993957097605534,9.284597959218434,-22.560955895259855,-12.084963140591093,9.777090388485856,-21.67027792763651,-11.883154284144256,9.836523053098013,-21.631513539598686,-11.506726772231222,9.738386806503666,-21.781990948870636,-11.675961429745987,9.935005344736389,-22.212316101608724,-13.291698603953364,9.88783484079598,-22.095412871683322,-14.254215285202829,8.565916998719775,-23.601892481604278,-13.77174567042005,10.019773420105388,-21.68874750647703,-13.586159520395551,8.324402037632172,-19.865678166839842,-11.689638267053947,8.749169959399328,-17.7723153414964,-10.011297642053597,8.21570041686346,-20.22781626432151,-10.159126739479426,10.605614882088249,-18.707732114002802,-10.806499819613487,8.556711465570034,-20.842056784661406,-11.663298553416508,10.715947060979136,-19.0222697265151,-10.701075244452692,8.984896511856222,2462.0,Kein_Niedermoor,Hochmoor,0,P0272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,-13.789603710647127,-8.797683616330003,5.399323712536621,-14.277538635040061,-8.509366001283507,5.596123854759033,-13.524325103153693,-8.974305054656092,4.981686078783193,-13.220880597618127,-10.439783343726603,3.9184827086392104,-13.955936609193296,-8.1416380198991,5.863139292174282,-13.829035302828261,-9.837497233312982,4.02272385042604,-13.46581796141702,-8.457272009815762,4.662309943446642,-15.123354301899013,-9.424708279630048,5.339320259830677,-14.308616144007315,-8.811751755945762,5.327596794993724,-15.393906250862837,-10.085804613386237,5.61798559674714,-14.082927058419653,-8.605548354849859,5.626224409738359,-15.493421179357526,-9.026995071218689,6.41397400036987,-14.015330063035343,-8.126500809564769,5.958183551321342,-15.748411405006204,-9.056496127166984,6.796498261637874,-14.744732325618376,-8.093450450314686,6.7177761138886405,-15.778314128264853,-8.413090877638169,7.205009594128162,-14.492195207132266,-8.563898659295614,5.875117292673369,-15.852400369300625,-9.298928812811083,6.536658330094111,-13.161847740250558,-7.810768699472121,5.161339310721919,-14.251419079243497,-9.055191350516433,5.120622174408017,-12.344589210361757,-7.942663114909761,4.74394408722995,-14.11926556155453,-8.728459637271861,5.144415729616677,-13.793482927412747,-8.234721902993206,5.068195528800256,-14.66465125970483,-9.312018579095628,5.122752869522426,2494.8,Kein_Niedermoor,Hochmoor,0,P0273,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,-20.17333768956885,-13.181622073182648,6.527347292978586,-21.757856993967884,-16.622305651080453,6.340715109787293,-20.08260850580241,-13.14413522247941,7.0773992433963695,-23.044001508776006,-14.76588618243731,9.101931460700428,-19.5210058665197,-14.052497953330962,6.194374689398634,-23.81592374569179,-17.292734764695517,6.683002571379305,-20.870711055984195,-15.316583050173184,5.125736946351193,-24.330753745172903,-17.355806194120827,6.800589634447638,-22.27103133608518,-17.557482084349157,4.942645324207845,-21.90254537133618,-19.473290296478,3.048020139815783,-19.662415507518613,-15.002433547001193,5.178578196017646,-21.10286855244545,-15.717538840623176,4.646987740496719,-18.132263072981758,-12.433216834722693,5.657338854584394,-20.186631819361736,-15.563510187144256,5.171610171440712,-20.67941984173578,-13.593482699751785,7.02113452594876,-21.911709344097375,-15.001592675988114,6.136942729888693,-21.119757442557717,-14.948070406434846,6.276820391338743,-22.41111296073268,-15.521679410835832,6.943739159666512,-18.544142958672325,-12.790444192642145,5.298531758889948,-20.136256892530223,-14.4814046582256,5.306137996935696,-18.056106903794124,-11.873368633234776,6.249708458184592,-19.212853863804543,-14.00193037585775,5.7215459386045,-18.488426924554037,-11.996419704089128,6.5330503127557185,-19.718808538911297,-12.697484742837197,7.265963504816561,2536.1,Kein_Niedermoor,Hochmoor,0,P0274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112,-13.825260788468244,-9.378443793011037,4.988690257593859,-13.613924995436818,-9.080897983639266,4.082835259252258,-13.14761370286859,-8.619550027957702,4.212387196304217,-15.523652922994154,-9.360914438544743,6.249275784052806,-14.078574898863351,-9.312341247334796,4.230691880565426,-17.028107904216572,-8.684252706820674,7.25794949012521,-13.705319345070222,-9.371206694324906,4.128273835977282,-16.18789082950383,-9.34472810654567,6.617729635638527,-15.37014259849248,-8.946959448717003,6.2093544962477765,-14.691980002996788,-8.90320434988064,5.995421729823687,-14.55542158119313,-9.383686076470491,4.7426260157749764,-15.418803966473806,-8.995435293643775,5.973859927883726,-15.5239382271915,-9.368952781921749,6.075309951086986,-14.922097205901746,-8.595217796477913,6.420711580324656,-15.39332784205989,-9.661157788697423,5.498309482558895,-15.03982228714515,-8.782786043580344,6.184881415953821,-15.358893674672391,-9.532678236015279,5.394508428250913,-15.364764584470993,-8.715952575900115,6.438955530069915,-14.87542504487426,-8.99781121083978,5.618660585075001,-13.531594377793251,-9.12233278309377,4.962447345089105,-13.22272037140657,-8.757232677126737,4.810448867635625,-13.46901058502195,-8.810470144145802,4.293605033619375,-13.753010621601195,-8.240953347859785,5.237163156790979,-12.612582364422739,-8.250522303958833,5.201698728991124,2497.9,Kein_Niedermoor,Hochmoor,0,P0275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113,-19.505655478964826,-12.876112910866054,6.396524003906071,-21.63512913733992,-14.523732014926596,6.984858838301005,-20.541138400920268,-13.622739793566794,6.578903252959433,-21.998377768784255,-15.62909575843084,6.891190255972699,-20.61831749397352,-13.663793354233182,6.924329418615625,-23.451214203365836,-15.753103195791542,7.936930771843926,-21.966836125386614,-13.32306753476259,7.60190792972848,-22.894219087156447,-16.053732570078676,6.558147812326215,-20.71861866063013,-14.767465002682975,6.264172291205407,-22.147906483858037,-16.474234217176164,5.973364691810657,-19.79727401687287,-13.959914968645883,5.6391325394320955,-20.921682383269587,-14.699734475955758,6.133899740865118,-18.741386890629965,-13.296172518241764,6.037992255355955,-19.867916001789464,-14.501469590944199,5.218076985926091,-19.221069532285732,-12.902946853488416,6.312509197852611,-21.309455201233412,-14.982758041013994,6.799654569302813,-19.8656708836132,-13.966325959266463,6.053978037773404,-21.584200918738695,-14.59492967112962,6.771028183885553,-19.036317840970327,-13.215721670954501,5.638108065763925,-20.57162095421156,-14.020017866434745,6.4052633030440935,-20.322733610311623,-13.85726436554014,6.5602722004599405,-21.684932959620365,-15.4753615308994,6.698502795899872,-21.02175995352245,-15.618243593669156,5.778936761682853,-22.26185791953158,-15.149787587419354,6.949471178263653,2521.1,Kein_Niedermoor,Hochmoor,0,P0276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000114,-20.39611933827022,-13.90175653682216,6.336119741846552,-21.96798932298101,-15.243633421596192,7.432659602105993,-21.037331771921124,-13.4976761227764,8.126735485856067,-23.450235656500745,-16.19451761005652,6.7296770154327525,-21.142010567619018,-13.555638285798008,7.052687363658889,-23.39634952600113,-15.590038128366825,7.558220446436435,-21.118183241310916,-14.193915749691453,6.797640624115557,-23.494994885501878,-16.344513020871975,6.551079016179308,-20.584745242030806,-13.770288089923381,7.178444175801804,-22.785114357774713,-16.631623217813733,6.223340956011563,-20.476463849318893,-13.343000231503101,7.083428807089651,-22.13067293605718,-14.71158024009263,7.773962695104257,-20.35107851126604,-13.080903994925155,6.720791788184094,-21.28759908998547,-15.097763588711182,6.183888631218148,-20.510562805683445,-12.965303915174221,7.719608315256487,-22.187933195476976,-15.03757970450517,7.239109723212817,-19.83541952737086,-12.267979491713776,7.692983364721769,-21.112026717688437,-14.888322109895029,6.761716442888955,-19.67072369105089,-13.204932878534548,6.433143024389234,-20.85030368628623,-14.005339004165595,7.33246748508258,-19.37134429276329,-13.584253008783255,5.966236996072419,-21.873251494689065,-14.418864502448553,7.554691332241182,-20.140310679416906,-13.991726984204274,6.598622750670883,-21.881977088576804,-15.164093289530005,7.439164668210978,2521.0,Kein_Niedermoor,Hochmoor,0,P0277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115,-13.780464441194509,-8.891049554762034,4.495044821398091,-13.484883755719368,-9.042503989216483,4.661720910422606,-14.117746484008068,-9.187170012096841,5.174092165940792,-14.647862688377488,-9.689151333566532,4.868889481516721,-13.128675788257041,-8.758322571834384,4.665723138386345,-14.024282132165172,-9.183302560887821,4.603249716730503,-13.168390200173546,-9.577354533884467,3.5561795808610555,-15.092780656500224,-9.20651548553122,5.506941255066353,-15.130051224292654,-9.33283886014044,5.710380806988945,-15.619069705495203,-9.624263022771181,5.900456846359774,-14.337718404922127,-8.83906347654524,5.519428611498967,-15.303725071038183,-8.773027202160371,6.616312271265773,-15.062484982998171,-8.900462275457677,6.6051315673213455,-14.660887495037676,-7.987355157721213,7.076986738722345,-14.317491025131512,-8.331848310369828,5.612326787384207,-15.658038196789295,-9.585939786372482,6.7876670276195465,-14.644328207773745,-8.709043680286952,6.010747931977736,-15.150978774929351,-8.88162310245298,6.13846965569846,-13.683414097417796,-8.944224030385655,4.478553278730537,-14.33169985518668,-8.09657947813582,5.914730441792448,-12.848041046375744,-8.293577559159544,4.40311690005993,-14.261418403519983,-8.856241353658975,5.028259278824724,-13.707362784878827,-9.213539396085258,4.567720545918351,-14.564619533869292,-9.534550761722226,5.312151973008177,2559.6,Kein_Niedermoor,Hochmoor,0,P0278,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116,-19.569045024065954,-12.761044411054982,6.376170759594704,-21.44818279238998,-13.7780719935094,7.106380202119135,-20.308623152433977,-13.85928424847986,6.089514232489761,-21.862398816314858,-16.74635082574461,5.166425208628162,-19.953871664702437,-14.219258766947497,5.949627184208852,-23.04139167032381,-14.330860853352565,8.203091734535818,-19.748131385168495,-13.940906944557039,6.030315479688539,-23.320745618983924,-14.885492776387665,8.376058761842646,-20.086537096710394,-14.174635365303788,5.990420625176103,-22.487879570671737,-15.70117934417964,7.424783738032438,-19.82641036003829,-14.337435925430842,5.253061513760238,-20.652589455677504,-15.195026101438508,4.965805202176719,-19.364917746101383,-12.246090958099742,6.757974582657918,-20.602616863222654,-13.86298504692993,6.829300073461287,-18.874813832213235,-12.521876154388599,6.632930093278692,-19.978335145757832,-13.711092115671077,6.181998043877244,-20.07054868939282,-13.666333547294416,6.749328040843993,-20.736065044069946,-14.262202215313925,6.49586558236262,-18.105746775408996,-13.02369960675994,5.314593768563377,-19.600318208996804,-14.258839969941775,5.476373090691165,-18.609220084227584,-12.266426390031848,6.856067314273811,-20.177134947772974,-14.396378930667431,5.685122463724483,-19.829038001051508,-12.665447471865916,6.436964841469441,-20.263906544167703,-14.670695805384089,5.839216281834702,2522.8,Kein_Niedermoor,Hochmoor,0,P0279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,-18.235473603564955,-10.64605179779726,6.953412798424072,-19.935841909746415,-14.184392061509651,5.088307848914905,-19.114560952819186,-11.791799510556274,7.909401419175671,-20.674078411805155,-13.695758370508223,7.371522281214471,-18.93454045334954,-12.171761216720993,6.722256042780564,-21.278127021169837,-13.69221783030283,7.871137014254856,-19.603879755684424,-13.103933028907699,6.036852435895687,-21.414493189824814,-14.997091044723323,6.632855627867656,-19.936778174041173,-15.999390283606669,4.13106853569356,-21.740653731273582,-16.846036128305343,5.156487179590331,-18.94044087897162,-13.540785751916616,5.815586054864936,-21.466535060146263,-16.62557159323802,5.230229148623003,-18.375039223740075,-13.1559464380036,5.257645705774963,-21.19827449868859,-16.040980050178952,5.6336407858888276,-18.858784193763068,-14.232838598781596,5.2011170506037425,-21.017246846444067,-15.002576258196019,5.778728901673178,-19.265198342480147,-14.232995833756927,5.259673138621691,-21.32791803667254,-15.100156172142132,5.413516564258536,-17.243955209759196,-12.993670851644135,4.528399809867276,-19.9132067023425,-13.449556773929412,6.197663352572739,-16.70338830868506,-10.980278575848729,6.153345664405347,-18.04470666211948,-12.239856635372847,6.869125341799981,-17.432403253204498,-11.715924983736102,6.161274810297597,-19.733740883675495,-12.625954795106818,7.1485031016061535,2586.1,Kein_Niedermoor,Hochmoor,0,P0280,"{""type"":""MultiPoint"",""coordinates"":[]}"
